E_keV,charge_shape_m1000,magnetic_shape_m1000
88.25287500000002,0.011807127792489283,0.0027677547893127114
88.41825000000001,0.011186785944893292,0.002646510698380713
88.58362500000001,0.010589478786379801,0.002528570220020354
88.74900000000002,0.010014800794760869,0.0024138930226277663
88.91437500000002,0.009462352025339196,0.0023024391225579116
89.07975000000002,0.008931738040051545,0.002194168881694266
89.24512500000002,0.008422569837521576,0.0020890430050329086
89.41050000000001,0.007934463784010297,0.0019870225382810037
89.57587500000001,0.007467041545252641,0.0018880688654700955
89.74125000000002,0.0070199300191662985,0.0017921437065835104
89.90662500000002,0.006592761269422658,0.0016992091151981474
90.07200000000002,0.006185172459867015,0.0016092274761405863
90.23737500000001,0.005796805789776725,0.0015221615031571786
90.40275000000001,0.005427308429946133,0.0014379742365984037
90.56812500000002,0.005076332459586857,0.0013566290411171056
90.73350000000002,0.004743534804032039,0.0012780896033806105
90.89887500000002,0.004428577173234792,0.0012023199297969457
91.06425000000002,0.004131126001048474,0.0011292843442545595
91.22962500000001,0.0038508523852794356,0.0010589474858758228
91.39500000000001,0.0035874320285016205,0.0009912743067842793
91.56037500000002,0.003340545179622291,0.0009262300698853477
91.72575000000002,0.0031098765761890285,0.0008637803466604472
91.89112500000002,0.0028951153874284367,0.0008038910149747535
92.05650000000001,0.0026959551580058136,0.0007465282568979929
92.22187500000001,0.0025120937524971167,0.0006916585565387877
92.38725000000002,0.002343233300562839,0.0006392486978919663
92.55262500000002,0.0021890801428152322,0.000589265762699201
92.71800000000002,0.0020493447773687083,0.000541677128322519
92.88337500000002,0.00192374180706495,0.0004964504656308794
93.04875000000001,0.0018119898873636994,0.00045355373689966963
93.21412500000002,0.0017138116748899612,0.00041295519372303545
93.37950000000002,0.0016289337766293116,0.000374623374938945
