E_keV,central_raw_m100,central_raw_m200,central_raw_m1000
114.54750000000001,0.021901419385197445,0.03204695759558025,0.011136942980300086
114.71287500000003,0.021883056083719727,0.032078713310911874,0.011158058168077512
114.87825000000002,0.021864683093763635,0.03211048534855545,0.011179210604579248
115.04362500000002,0.021846301780854414,0.03214227562844085,0.011200401021819696
115.20900000000002,0.021827913483424024,0.032174086044991175,0.011221630145451088
115.37437500000001,0.021809519512906765,0.032205918466979636,0.011242898694680727
115.53975000000003,0.021791121153837106,0.03223777473738886,0.011264207382188541
115.70512500000002,0.02177271966395061,0.0322696566732753,0.011285556914046065
115.87050000000002,0.021754316274284875,0.032301566065632115,0.011306947989634577
116.03587500000002,0.021735912189293122,0.03233350467927126,0.011328381301569471
116.20125000000002,0.02171750858695076,0.032365474252694634,0.011349857535620492
116.36662500000003,0.02169910661886944,0.03239747649797585,0.011371377370635368
116.53200000000002,0.02168070741041079,0.03242951310064185,0.011392941478462908
116.69737500000002,0.021662312060817864,0.032461585719580424,0.011414550523884992
116.86275000000002,0.021643921643328595,0.03249369598692108,0.011436205164538775
117.02812500000002,0.021625537205306484,0.03252584550794126,0.011457906050847491
117.19350000000001,0.021607159768366694,0.03255803586096655,0.011479653825948836
117.35887500000003,0.021588790328513352,0.03259026859728655,0.011501449125628517
117.52425000000002,0.021570429856269373,0.03262254524106116,0.011523292578250157
117.68962500000002,0.021552079296818984,0.03265486728924476,0.011545184804691178
117.85500000000002,0.021533739570144945,0.03268723621150368,0.011567126418276062
118.02037500000002,0.02151541157117506,0.032719653450147566,0.011589118024714164
118.18575000000003,0.021497096169920838,0.03275212042004921,0.011611160222033255
118.35112500000002,0.02147879421163735,0.03278463850859727,0.011633253600524357
118.51650000000002,0.021460506516964323,0.03281720907562035,0.011655398742676258
118.68187500000002,0.02144223388208119,0.03284983345333344,0.011677596223117578
118.84725000000002,0.021423977078866292,0.032882512946290875,0.011699846608561043
119.01262500000001,0.021405736855049973,0.03291524883133077,0.01172215045774432
119.17800000000003,0.021387513934379,0.03294804235753702,0.01174450832137703
119.34337500000002,0.02136930901677615,0.032980894746195394,0.011766920742085338
119.50875000000002,0.021351122778503942,0.03301380719075574,0.011789388254358518
119.67412500000002,0.02133295587233212,0.033046780856801655,0.01181191138449793
119.83950000000002,0.021314808927707644,0.033079816882024195,0.0118344906505673
120.00487500000003,0.02129668255092221,0.033112916376192895,0.011857126562341827
120.17025000000002,0.02127857732528484,0.03314608042113584,0.01187981962126022
120.33562500000002,0.02126049381129909,0.03317931007072703,0.011902570320379387
120.50100000000002,0.021242432546833324,0.03321260635086524,0.01192537914432562
120.66637500000002,0.02122439404730306,0.0332459702594713,0.011948246569252462
120.83175000000003,0.02120637880585127,0.03327940276648436,0.011971173062797871
120.99712500000003,0.02118838729352125,0.03331290481384721,0.011994159084037385
121.16250000000002,0.021170419959448954,0.03334647731552324,0.012017205083448442
121.32787500000002,0.021152477231039822,0.033380121157490464,0.012040311502866417
121.49325000000002,0.02113455951415957,0.033413837197758506,0.01206347877544863
121.65862500000001,0.021116667193318478,0.0334476262663768,0.012086707325635193
121.82400000000003,0.021098800631857765,0.033481489165447395,0.012109997569111354
121.98937500000002,0.02108096017214197,0.03351542666914866,0.012133349912773558
122.15475000000002,0.021063146135752338,0.0335494395237617,0.012156764754696535
122.32012500000002,0.02104535882367036,0.03358352844768303,0.01218024248409525
122.48550000000002,0.021027598516479,0.033617694131466404,0.012203783481297232
122.65087500000003,0.021009865474559936,0.03365193723786015,0.012227388117713268
122.81625000000003,0.0209921599382756,0.033686258401821614,0.012251056755799739
122.98162500000002,0.020974482128180053,0.03372065823057926,0.012274789749038053
123.14700000000002,0.02095683224520956,0.03375513730366407,0.012298587441902981
123.31237500000002,0.02093921047087883,0.03378969617295153,0.012322450169834638
123.47775000000001,0.02092161696749,0.03382433536272555,0.012346378259218575
123.64312500000003,0.020904051878327,0.03385905536972127,0.012370372027357902
123.80850000000002,0.02088651532784942,0.03389385666316793,0.0123944317824456
123.97387500000002,0.020869007421911515,0.03392873968487482,0.012418557823552312
124.13925000000002,0.020851528247946727,0.03396370484926292,0.012442750440594464
124.30462500000002,0.020834077875188685,0.03399875254345755,0.012467009914324454
124.47000000000003,0.020816656354859676,0.03403388312733012,0.012491336516302385
124.63537500000002,0.02079926372038428,0.03406909693358276,0.012515730508883327
124.80075000000002,0.02078189998759468,0.0341043942678211,0.01254019214520035
124.96612500000002,0.02076456515493097,0.03413977540862116,0.01256472166914526
125.13150000000002,0.02074725920365243,0.034175240607616154,0.012589319315356796
125.29687500000003,0.020729982098042686,0.03421079008957471,0.012613985309205551
125.46225000000003,0.02071273378561499,0.03424642405248218,0.01263871986678012
125.62762500000002,0.020695514197327722,0.034282142667640444,0.012663523194880011
125.79300000000002,0.02067832324777448,0.034317946079727504,0.01268839549099384
125.95837500000002,0.020661160835419363,0.034353834406934784,0.012713336943306154
126.12375000000002,0.02064402684277796,0.03438980774101597,0.01273834773067165
126.28912500000003,0.020626921136642776,0.03442586614741199,0.012763428022617585
126.45450000000002,0.02060984356828687,0.0344620096653418,0.012788577979333528
126.61987500000002,0.020592793973674115,0.03449823830790691,0.012813797751666366
126.78525000000002,0.02057577217366717,0.034534552062193684,0.0128390874811144
126.95062500000002,0.020558777974238978,0.034570950889384444,0.01286444729982486
127.11600000000003,0.020541811166679167,0.03460743472486171,0.01288987733058894
127.28137500000003,0.02052487152780235,0.0346440034783185,0.01291537768683911
127.44675000000002,0.02050795882016667,0.03468065703388771,0.012940948472653629
127.61212500000002,0.02049107279226839,0.03471739525023414,0.01296658978274722
127.77750000000002,0.020474213178764616,0.034754217960695534,0.012992301702480155
127.94287500000002,0.020457379700673746,0.034791124973389,0.013018084307854444
128.10825000000003,0.020440572065591096,0.03482811607134548,0.013043937665520621
128.273625,0.02042378996788921,0.03486519101262031,0.013069861832775746
128.43900000000002,0.020407033088929993,0.03490234953042686,0.013095856857570061
128.604375,0.020390301097286817,0.034939591333289,0.01312192277852089
128.76975000000002,0.02037359364892392,0.03497691610512403,0.01314805962490054
128.93512500000003,0.020356910387429858,0.035014323505419484,0.013174267416659618
129.1005,0.020340250944213562,0.035051813169349515,0.013200546164427649
129.26587500000002,0.02032361493871529,0.035089384707918496,0.013226895869524241
129.43125,0.020307001978607214,0.03512703770808988,0.01325331652396467
